Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:37:22
EXPERIMENT START:29/01/2022 09:54:45
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run6.16.CDTA

GROUP/CAGE:0101
SUBJECT ID:Mouse m35
SUBJECT MASS:21.23 

GROUP/CAGE:0102
SUBJECT ID:Mouse m36
SUBJECT MASS:23.44 

GROUP/CAGE:0103
SUBJECT ID:Mouse m37
SUBJECT MASS:21.46 

GROUP/CAGE:0104
SUBJECT ID:
SUBJECT MASS:200 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 113 ,29/01/2022 12:44:25 , 0 ,29/01/2022 12:44:25 , 0 ,29/01/2022 12:44:25 , 0 ,29/01/2022 12:44:25 , 0 ,
 114 ,29/01/2022 12:45:55 , 0 ,29/01/2022 12:45:55 , 0 ,29/01/2022 12:45:55 , 0 ,29/01/2022 12:45:55 , 0 ,
 115 ,29/01/2022 12:47:25 , 0 ,29/01/2022 12:47:25 , 0 ,29/01/2022 12:47:25 , 0 ,29/01/2022 12:47:25 , 0 ,
 116 ,29/01/2022 12:48:55 , 0 ,29/01/2022 12:48:55 , 0 ,29/01/2022 12:48:55 , 0 ,29/01/2022 12:48:55 , 0 ,
 117 ,29/01/2022 12:50:25 , 0 ,29/01/2022 12:50:25 , 0 ,29/01/2022 12:50:25 , 0 ,29/01/2022 12:50:25 , 0 ,
 118 ,29/01/2022 12:51:55 , 0 ,29/01/2022 12:51:55 , 0 ,29/01/2022 12:51:55 , 0 ,29/01/2022 12:51:55 , 0 ,
 119 ,29/01/2022 12:53:25 , 0 ,29/01/2022 12:53:25 , 0 ,29/01/2022 12:53:25 , 0 ,29/01/2022 12:53:25 , 0 ,
 120 ,29/01/2022 12:54:55 , 0 ,29/01/2022 12:54:55 , 0 ,29/01/2022 12:54:55 , 0 ,29/01/2022 12:54:55 , 0 ,
 121 ,29/01/2022 12:56:25 , 0 ,29/01/2022 12:56:25 , 0 ,29/01/2022 12:56:25 , 0 ,29/01/2022 12:56:25 , 0 ,
 122 ,29/01/2022 12:57:55 , 0 ,29/01/2022 12:57:55 , 0 ,29/01/2022 12:57:55 , 0 ,29/01/2022 12:57:55 , 0 ,
 123 ,29/01/2022 12:59:25 , 0 ,29/01/2022 12:59:25 , 0 ,29/01/2022 12:59:25 , 0 ,29/01/2022 12:59:25 , 0 ,
 124 ,29/01/2022 13:00:55 , 0 ,29/01/2022 13:00:55 , 0 ,29/01/2022 13:00:55 , 0 ,29/01/2022 13:00:55 , 0 ,
 125 ,29/01/2022 13:02:25 , 0 ,29/01/2022 13:02:25 , 0 ,29/01/2022 13:02:25 , 0 ,29/01/2022 13:02:25 , 0 ,
 126 ,29/01/2022 13:03:55 , 0 ,29/01/2022 13:03:55 , 0 ,29/01/2022 13:03:55 , 0 ,29/01/2022 13:03:55 , 0 ,
 127 ,29/01/2022 13:05:25 , 0 ,29/01/2022 13:05:25 , 0 ,29/01/2022 13:05:25 , 0 ,29/01/2022 13:05:25 , 0 ,
 128 ,29/01/2022 13:06:55 , 0 ,29/01/2022 13:06:55 , 0 ,29/01/2022 13:06:55 , 0 ,29/01/2022 13:06:55 , 0 ,
 129 ,29/01/2022 13:08:25 , 0 ,29/01/2022 13:08:25 , 0 ,29/01/2022 13:08:25 , 0 ,29/01/2022 13:08:25 , 0 ,
 130 ,29/01/2022 13:09:55 , 0 ,29/01/2022 13:09:55 , 0 ,29/01/2022 13:09:55 , 0 ,29/01/2022 13:09:55 , 0 ,
 131 ,29/01/2022 13:11:25 , 0 ,29/01/2022 13:11:25 , 0 ,29/01/2022 13:11:25 , 0 ,29/01/2022 13:11:25 , 0 ,
 132 ,29/01/2022 13:12:55 , 0 ,29/01/2022 13:12:55 , 0 ,29/01/2022 13:12:55 , 0 ,29/01/2022 13:12:55 , 0 ,
 133 ,29/01/2022 13:14:25 , 0 ,29/01/2022 13:14:25 , 0 ,29/01/2022 13:14:25 , 0 ,29/01/2022 13:14:25 , 0 ,
 134 ,29/01/2022 13:15:55 , 0 ,29/01/2022 13:15:55 , 0 ,29/01/2022 13:15:55 , 0 ,29/01/2022 13:15:55 , 0 ,
 135 ,29/01/2022 13:17:25 , 0 ,29/01/2022 13:17:25 , 0 ,29/01/2022 13:17:25 , 0 ,29/01/2022 13:17:25 , 0 ,
 136 ,29/01/2022 13:18:55 , 0 ,29/01/2022 13:18:55 , 0 ,29/01/2022 13:18:55 , 0 ,29/01/2022 13:18:55 , 0 ,
 137 ,29/01/2022 13:20:25 , 0 ,29/01/2022 13:20:25 , 0 ,29/01/2022 13:20:25 , 0 ,29/01/2022 13:20:25 , 0 ,
 138 ,29/01/2022 13:21:55 , 0 ,29/01/2022 13:21:55 , 0 ,29/01/2022 13:21:55 , 0 ,29/01/2022 13:21:55 , 0 ,
 139 ,29/01/2022 13:23:25 , 0 ,29/01/2022 13:23:25 , 0 ,29/01/2022 13:23:25 , 0 ,29/01/2022 13:23:25 , 0 ,
 140 ,29/01/2022 13:24:55 , 0 ,29/01/2022 13:24:55 , 0 ,29/01/2022 13:24:55 , 0 ,29/01/2022 13:24:55 , 0 ,
 141 ,29/01/2022 13:26:25 , 0 ,29/01/2022 13:26:25 , 0 ,29/01/2022 13:26:25 , 0 ,29/01/2022 13:26:25 , 0 ,
 142 ,29/01/2022 13:27:55 , 0 ,29/01/2022 13:27:55 , 0 ,29/01/2022 13:27:55 , 0 ,29/01/2022 13:27:55 , 0 ,
 143 ,29/01/2022 13:29:25 , 0 ,29/01/2022 13:29:25 , 0 ,29/01/2022 13:29:25 , 0 ,29/01/2022 13:29:25 , 0 ,
 144 ,29/01/2022 13:30:55 , 0 ,29/01/2022 13:30:55 , 0 ,29/01/2022 13:30:55 , 0 ,29/01/2022 13:30:55 , 0 ,
 145 ,29/01/2022 13:32:25 , 0 ,29/01/2022 13:32:25 , 0 ,29/01/2022 13:32:25 , 0 ,29/01/2022 13:32:25 , 0 ,
 146 ,29/01/2022 13:33:55 , 0 ,29/01/2022 13:33:55 , 0 ,29/01/2022 13:33:55 , 0 ,29/01/2022 13:33:55 , 0 ,
 147 ,29/01/2022 13:35:25 , 0 ,29/01/2022 13:35:25 , 0 ,29/01/2022 13:35:25 , 0 ,29/01/2022 13:35:25 , 0 ,
 148 ,29/01/2022 13:36:55 , 0 ,29/01/2022 13:36:55 , 0 ,29/01/2022 13:36:55 , 0 ,29/01/2022 13:36:55 , 0 ,
 149 ,29/01/2022 13:38:25 , 0 ,29/01/2022 13:38:25 , 0 ,29/01/2022 13:38:25 , 0 ,29/01/2022 13:38:25 , 0 ,
 150 ,29/01/2022 13:39:55 , 0 ,29/01/2022 13:39:55 , 0 ,29/01/2022 13:39:55 , 0 ,29/01/2022 13:39:55 , 0 ,
