Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:32:30
EXPERIMENT START:18/05/2021 21:59:58
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run5.12.CDTA

GROUP/CAGE:0101
SUBJECT ID:Mouse m31
SUBJECT MASS:17.63 

GROUP/CAGE:0102
SUBJECT ID:Mouse m32
SUBJECT MASS:19.33 

GROUP/CAGE:0103
SUBJECT ID:Mouse m33
SUBJECT MASS:10 

GROUP/CAGE:0104
SUBJECT ID:Mouse m34
SUBJECT MASS:14.97 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 70 ,18/05/2021 23:45:08 , 0 ,18/05/2021 23:45:08 , 0.1000001 ,18/05/2021 23:45:08 , 0 ,18/05/2021 23:45:08 ,-0.02 ,
 71 ,18/05/2021 23:46:38 , 0 ,18/05/2021 23:46:38 , 0.1699998 ,18/05/2021 23:46:38 , 0 ,18/05/2021 23:46:38 , 0.06 ,
 72 ,18/05/2021 23:48:08 , 0 ,18/05/2021 23:48:08 , 7.000017E-02 ,18/05/2021 23:48:08 , 0 ,18/05/2021 23:48:08 , 0.05 ,
 73 ,18/05/2021 23:49:38 ,-9.99999E-03 ,18/05/2021 23:49:38 , 9.99999E-03 ,18/05/2021 23:49:38 , 0 ,18/05/2021 23:49:38 ,-9.99999E-03 ,
 74 ,18/05/2021 23:51:08 , 0 ,18/05/2021 23:51:08 , 0.0999999 ,18/05/2021 23:51:08 , 0 ,18/05/2021 23:51:08 , 0.05 ,
 75 ,18/05/2021 23:52:38 , 0 ,18/05/2021 23:52:38 , 8.999991E-02 ,18/05/2021 23:52:38 , 0 ,18/05/2021 23:52:38 , 9.99999E-03 ,
 76 ,18/05/2021 23:54:08 , 9.99999E-03 ,18/05/2021 23:54:08 , 0.1600001 ,18/05/2021 23:54:08 , 0 ,18/05/2021 23:54:08 , 2.000001E-02 ,
 77 ,18/05/2021 23:55:38 , 0 ,18/05/2021 23:55:38 , 8.999991E-02 ,18/05/2021 23:55:38 , 0 ,18/05/2021 23:55:38 , 2.999999E-02 ,
 78 ,18/05/2021 23:57:08 , 0 ,18/05/2021 23:57:08 , 0.1300001 ,18/05/2021 23:57:08 , 0 ,18/05/2021 23:57:08 , 2.000001E-02 ,
 79 ,18/05/2021 23:58:38 , 0 ,18/05/2021 23:58:38 , 0.1199999 ,18/05/2021 23:58:38 , 0 ,18/05/2021 23:58:38 ,-9.99999E-03 ,
 80 ,19/05/2021 00:00:08 , 0 ,19/05/2021 00:00:08 , 0.24 ,19/05/2021 00:00:08 , 0 ,19/05/2021 00:00:08 , 3.999999E-02 ,
 81 ,19/05/2021 00:01:38 , 1.999998E-02 ,19/05/2021 00:01:38 ,-9.99999E-03 ,19/05/2021 00:01:38 , 0 ,19/05/2021 00:01:38 , 0 ,
 82 ,19/05/2021 00:03:08 , 9.99999E-03 ,19/05/2021 00:03:08 , 0.1100001 ,19/05/2021 00:03:08 , 0 ,19/05/2021 00:03:08 , 2.000001E-02 ,
 83 ,19/05/2021 00:04:38 , 0 ,19/05/2021 00:04:38 , 1.999998E-02 ,19/05/2021 00:04:38 , 0 ,19/05/2021 00:04:38 , 1.999998E-02 ,
 84 ,19/05/2021 00:06:08 , 3.999996E-02 ,19/05/2021 00:06:08 , 9.000015E-02 ,19/05/2021 00:06:08 , 0 ,19/05/2021 00:06:08 , 2.000001E-02 ,
 85 ,19/05/2021 00:07:38 , 1.999998E-02 ,19/05/2021 00:07:38 , 2.999973E-02 ,19/05/2021 00:07:38 , 0 ,19/05/2021 00:07:38 , 3.999999E-02 ,
 86 ,19/05/2021 00:09:08 , 0.11 ,19/05/2021 00:09:08 , 3.000021E-02 ,19/05/2021 00:09:08 , 0 ,19/05/2021 00:09:08 , 9.99999E-03 ,
 87 ,19/05/2021 00:10:38 ,-9.99999E-03 ,19/05/2021 00:10:38 , 0.0999999 ,19/05/2021 00:10:38 , 0 ,19/05/2021 00:10:38 , 2.000001E-02 ,
 88 ,19/05/2021 00:12:08 , 0 ,19/05/2021 00:12:08 , 5.000019E-02 ,19/05/2021 00:12:08 , 0 ,19/05/2021 00:12:08 , 2.000001E-02 ,
 89 ,19/05/2021 00:13:38 , 0 ,19/05/2021 00:13:38 , 2.999973E-02 ,19/05/2021 00:13:38 , 0 ,19/05/2021 00:13:38 ,-2.000001E-02 ,
 90 ,19/05/2021 00:15:08 , 0 ,19/05/2021 00:15:08 , 0.21 ,19/05/2021 00:15:08 , 0 ,19/05/2021 00:15:08 , 5.000001E-02 ,
 91 ,19/05/2021 00:16:38 , 9.99999E-03 ,19/05/2021 00:16:38 , 5.999994E-02 ,19/05/2021 00:16:38 , 0 ,19/05/2021 00:16:38 , 1.999998E-02 ,
