Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:34:33
EXPERIMENT START:13/01/2022 11:59:44
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run6.0.CDTA

GROUP/CAGE:0101
SUBJECT ID:Mouse m35
SUBJECT MASS:19.24 

GROUP/CAGE:0102
SUBJECT ID:Mouse m36
SUBJECT MASS:21.13 

GROUP/CAGE:0103
SUBJECT ID:Mouse m37
SUBJECT MASS:19.45 

GROUP/CAGE:0104
SUBJECT ID:Empty
SUBJECT MASS:200 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 109 ,13/01/2022 14:43:23 , 0 ,13/01/2022 14:43:23 , 0 ,13/01/2022 14:43:23 , 0 ,13/01/2022 14:43:23 , 0 ,
 110 ,13/01/2022 14:44:53 , 0 ,13/01/2022 14:44:53 , 0 ,13/01/2022 14:44:53 , 0 ,13/01/2022 14:44:53 , 0 ,
 111 ,13/01/2022 14:46:23 , 0 ,13/01/2022 14:46:23 , 0 ,13/01/2022 14:46:23 , 0 ,13/01/2022 14:46:23 , 0 ,
 112 ,13/01/2022 14:47:53 , 0 ,13/01/2022 14:47:53 , 0 ,13/01/2022 14:47:53 , 0 ,13/01/2022 14:47:53 , 0 ,
 113 ,13/01/2022 14:49:23 , 0 ,13/01/2022 14:49:23 , 0 ,13/01/2022 14:49:23 , 0 ,13/01/2022 14:49:23 , 0 ,
 114 ,13/01/2022 14:50:53 , 0 ,13/01/2022 14:50:53 , 0 ,13/01/2022 14:50:53 , 0 ,13/01/2022 14:50:53 , 0 ,
 115 ,13/01/2022 14:52:23 , 0 ,13/01/2022 14:52:23 , 0 ,13/01/2022 14:52:23 , 0 ,13/01/2022 14:52:23 , 0 ,
 116 ,13/01/2022 14:53:53 , 0 ,13/01/2022 14:53:53 , 0 ,13/01/2022 14:53:53 , 0 ,13/01/2022 14:53:53 , 0 ,
 117 ,13/01/2022 14:55:23 , 0 ,13/01/2022 14:55:23 , 0 ,13/01/2022 14:55:23 , 0 ,13/01/2022 14:55:23 , 0 ,
 118 ,13/01/2022 14:56:53 , 0 ,13/01/2022 14:56:53 , 0 ,13/01/2022 14:56:53 , 0 ,13/01/2022 14:56:53 , 0 ,
 119 ,13/01/2022 14:58:23 , 0 ,13/01/2022 14:58:23 , 0 ,13/01/2022 14:58:23 , 0 ,13/01/2022 14:58:23 , 0 ,
 120 ,13/01/2022 14:59:53 , 0 ,13/01/2022 14:59:53 , 0 ,13/01/2022 14:59:53 , 0 ,13/01/2022 14:59:53 , 0 ,
 121 ,13/01/2022 15:01:23 , 0 ,13/01/2022 15:01:23 , 0 ,13/01/2022 15:01:23 , 0 ,13/01/2022 15:01:23 , 0 ,
 122 ,13/01/2022 15:02:53 , 0 ,13/01/2022 15:02:53 , 0 ,13/01/2022 15:02:53 , 0 ,13/01/2022 15:02:53 , 0 ,
 123 ,13/01/2022 15:04:23 , 0 ,13/01/2022 15:04:23 , 0 ,13/01/2022 15:04:23 , 0 ,13/01/2022 15:04:23 , 0 ,
 124 ,13/01/2022 15:05:53 , 0 ,13/01/2022 15:05:53 , 0 ,13/01/2022 15:05:53 , 0 ,13/01/2022 15:05:53 , 0 ,
 125 ,13/01/2022 15:07:23 , 0 ,13/01/2022 15:07:23 , 0 ,13/01/2022 15:07:23 , 0 ,13/01/2022 15:07:23 , 0 ,
 126 ,13/01/2022 15:08:53 , 0 ,13/01/2022 15:08:53 , 0 ,13/01/2022 15:08:53 , 0 ,13/01/2022 15:08:53 , 0 ,
 127 ,13/01/2022 15:10:23 , 0 ,13/01/2022 15:10:23 , 0 ,13/01/2022 15:10:23 , 0 ,13/01/2022 15:10:23 , 0 ,
 128 ,13/01/2022 15:11:53 , 0 ,13/01/2022 15:11:53 , 0 ,13/01/2022 15:11:53 , 0 ,13/01/2022 15:11:53 , 0 ,
 129 ,13/01/2022 15:13:23 , 0 ,13/01/2022 15:13:23 , 0 ,13/01/2022 15:13:23 , 0 ,13/01/2022 15:13:23 , 0 ,
 130 ,13/01/2022 15:14:53 , 0 ,13/01/2022 15:14:53 , 0 ,13/01/2022 15:14:53 , 0 ,13/01/2022 15:14:53 , 0 ,
 131 ,13/01/2022 15:16:23 , 0 ,13/01/2022 15:16:23 , 0 ,13/01/2022 15:16:23 , 0 ,13/01/2022 15:16:23 , 0 ,
 132 ,13/01/2022 15:17:53 , 0 ,13/01/2022 15:17:53 , 0 ,13/01/2022 15:17:53 , 0 ,13/01/2022 15:17:53 , 0 ,
 133 ,13/01/2022 15:19:23 , 0 ,13/01/2022 15:19:23 , 0 ,13/01/2022 15:19:23 , 0 ,13/01/2022 15:19:23 , 0 ,
 134 ,13/01/2022 15:20:53 , 0 ,13/01/2022 15:20:53 , 0 ,13/01/2022 15:20:53 , 0 ,13/01/2022 15:20:53 , 0 ,
 135 ,13/01/2022 15:22:23 , 0 ,13/01/2022 15:22:23 , 0 ,13/01/2022 15:22:23 , 0 ,13/01/2022 15:22:23 , 0 ,
 136 ,13/01/2022 15:23:53 , 0 ,13/01/2022 15:23:53 , 0 ,13/01/2022 15:23:53 , 0 ,13/01/2022 15:23:53 , 0 ,
 137 ,13/01/2022 15:25:23 , 0 ,13/01/2022 15:25:23 , 0 ,13/01/2022 15:25:23 , 0 ,13/01/2022 15:25:23 , 0 ,
 138 ,13/01/2022 15:26:53 , 0 ,13/01/2022 15:26:53 , 0 ,13/01/2022 15:26:53 , 0 ,13/01/2022 15:26:53 , 0 ,
 139 ,13/01/2022 15:28:23 , 0 ,13/01/2022 15:28:23 , 0 ,13/01/2022 15:28:23 , 0 ,13/01/2022 15:28:23 , 0 ,
 140 ,13/01/2022 15:29:53 , 0 ,13/01/2022 15:29:53 , 0 ,13/01/2022 15:29:53 , 0 ,13/01/2022 15:29:53 , 0 ,
 141 ,13/01/2022 15:31:23 , 0 ,13/01/2022 15:31:23 , 0 ,13/01/2022 15:31:23 , 0 ,13/01/2022 15:31:23 , 0 ,
 142 ,13/01/2022 15:32:53 , 0 ,13/01/2022 15:32:53 , 0 ,13/01/2022 15:32:53 , 0 ,13/01/2022 15:32:53 , 0 ,
 143 ,13/01/2022 15:34:23 , 0 ,13/01/2022 15:34:23 , 0 ,13/01/2022 15:34:23 , 0 ,13/01/2022 15:34:23 , 0 ,
 144 ,13/01/2022 15:35:53 , 0 ,13/01/2022 15:35:53 , 0 ,13/01/2022 15:35:53 , 0 ,13/01/2022 15:35:53 , 0 ,
 145 ,13/01/2022 15:37:23 , 0 ,13/01/2022 15:37:23 , 0 ,13/01/2022 15:37:23 , 0 ,13/01/2022 15:37:23 , 0 ,
 146 ,13/01/2022 15:38:53 , 0 ,13/01/2022 15:38:53 , 0 ,13/01/2022 15:38:53 , 0 ,13/01/2022 15:38:53 , 0 ,
 147 ,13/01/2022 15:40:23 , 0 ,13/01/2022 15:40:23 , 0 ,13/01/2022 15:40:23 , 0 ,13/01/2022 15:40:23 , 0 ,
 148 ,13/01/2022 15:41:53 , 0 ,13/01/2022 15:41:53 , 0 ,13/01/2022 15:41:53 , 0 ,13/01/2022 15:41:53 , 0 ,
 149 ,13/01/2022 15:43:23 , 0 ,13/01/2022 15:43:23 , 0 ,13/01/2022 15:43:23 , 0 ,13/01/2022 15:43:23 , 0 ,
 150 ,13/01/2022 15:44:53 , 0 ,13/01/2022 15:44:53 , 0 ,13/01/2022 15:44:53 , 0 ,13/01/2022 15:44:53 , 0 ,
